parliament,bill_number,bill_title,date,bill_stage,activity,committee
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,184,"Liquor Licence Amendment Act (Maple Wine and Mead), 2017","December 7, 2017",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,184,"Liquor Licence Amendment Act (Maple Wine and Mead), 2017","December 7, 2017",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,184,"Liquor Licence Amendment Act (Maple Wine and Mead), 2017","December 4, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,185,"Filipino Heritage Month Act, 2017","December 5, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,186,"Poet Laureate of Ontario Act (In Memory of Gord Downie), 2018","March 8, 2018",-,Ordered referred to Standing Committee,Standing Committee on the Legislative Assembly
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,186,"Poet Laureate of Ontario Act (In Memory of Gord Downie), 2018","March 8, 2018",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,186,"Poet Laureate of Ontario Act (In Memory of Gord Downie), 2018","March 8, 2018",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,186,"Poet Laureate of Ontario Act (In Memory of Gord Downie), 2018","December 5, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,187,"Co-operative Corporations Amendment Act (Audit Exemptions and Limits to Non-member Business), 2017","December 6, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,188,"Protecting Hydro Consumers Act (Prepayment Meters), 2017","December 11, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,189,"Filipino Heritage Month Act, 2017","December 12, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,190,"What You See is What You Pay Act (Consumer Protection Amendment), 2017","December 12, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,191,"Education Amendment Act (Fetal Alcohol Spectrum Disorder), 2017","December 13, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,192,"Speaking Out About Workplace Violence and Workplace Harassment Act, 2017","December 13, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","March 7, 2018",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","March 6, 2018",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","March 6, 2018",Third Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","March 6, 2018",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","March 1, 2018",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","March 1, 2018",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","March 1, 2018",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","February 26, 2018",-,Consideration of a Bill,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","February 21, 2018",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","February 21, 2018",-,Ordered referred to Standing Committee,Standing Committee on Social Policy
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","February 21, 2018",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","February 20, 2018",Second Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","February 20, 2018",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,193,"Rowan's Law (Concussion Safety), 2018","December 14, 2017",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","March 8, 2018",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","March 8, 2018",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","March 8, 2018",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","March 6, 2018",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","March 6, 2018",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","March 5, 2018",Second Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","March 5, 2018",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","March 5, 2018",-,Time allocated,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","February 28, 2018",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","February 27, 2018",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","February 26, 2018",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,194,"Fairness in Procurement Act, 2018","February 20, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,195,"Correctional Services Transformation Act, 2018","February 20, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,196,"Supply Act, 2018","March 7, 2018",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,196,"Supply Act, 2018","March 6, 2018",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,196,"Supply Act, 2018","March 6, 2018",-,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,196,"Supply Act, 2018","March 6, 2018",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,196,"Supply Act, 2018","March 6, 2018",Second Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,196,"Supply Act, 2018","March 6, 2018",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,196,"Supply Act, 2018","March 5, 2018",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,196,"Supply Act, 2018","February 21, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,197,"Affordable Electricity Act, 2018","February 22, 2018",-,Ordered referred to Committee of the Whole House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,197,"Affordable Electricity Act, 2018","February 22, 2018",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,197,"Affordable Electricity Act, 2018","February 22, 2018",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,197,"Affordable Electricity Act, 2018","February 21, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,198,"Student Absenteeism and Protection Act, 2018","March 8, 2018",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,198,"Student Absenteeism and Protection Act, 2018","March 8, 2018",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,198,"Student Absenteeism and Protection Act, 2018","March 8, 2018",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,198,"Student Absenteeism and Protection Act, 2018","February 21, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,199,"Access to Consumer Credit Reports and Elevator Availability Act, 2018","February 22, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,200,"Removing Barriers in Audiology and Speech-Language Pathology Act, 2018","February 28, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,201,"Respecting Municipal Authority Over Landfilling Sites Act, 2018","March 1, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,202,"Election Amendment Act (Voter Eligibility), 2018","March 5, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,203,"Pay Transparency Act, 2018","March 6, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,204,"Ministry of Natural Resources and Forestry Special Purpose Account Transparency Act, 2018","March 8, 2018",Second Reading,Lost on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,204,"Ministry of Natural Resources and Forestry Special Purpose Account Transparency Act, 2018","March 8, 2018",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,204,"Ministry of Natural Resources and Forestry Special Purpose Account Transparency Act, 2018","March 6, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-2,205,"Combatting Eating Disorders in Ontario Act, 2018","March 6, 2018",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","December 10, 2014",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","December 10, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","December 10, 2014",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","December 10, 2014",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","November 5, 2014",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","November 5, 2014",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","November 5, 2014",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","July 22, 2014",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR1,"Loretto Ladies' Colleges and Schools Act, 2014","July 22, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,1,An Act to perpetuate an ancient parliamentary right,"July 3, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","December 10, 2014",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","December 10, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","December 10, 2014",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","December 10, 2014",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","November 19, 2014",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","November 19, 2014",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","November 19, 2014",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","July 21, 2014",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR2,"1474486 Ontario Limited Act, 2014","July 21, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,2,"Workplace Safety and Insurance Amendment Act (Post-Traumatic Stress Disorder), 2014","July 7, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","December 10, 2014",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","December 10, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","December 10, 2014",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","December 10, 2014",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","November 5, 2014",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","November 5, 2014",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","November 5, 2014",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","October 23, 2014",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR3,"Bensfort Wood Inc. Act, 2014","October 23, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,3,"Planning Amendment Act (Enabling Municipalities to Require Inclusionary Housing), 2014","July 7, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","December 10, 2014",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","December 10, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","December 10, 2014",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","December 10, 2014",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","November 5, 2014",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","November 5, 2014",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","November 5, 2014",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","July 24, 2014",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR4,"Bruno's Alignment Limited Act, 2014","July 24, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,4,"Metrolinx Amendment Act, 2014","July 7, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,5,"Respect for Municipalities Act (City of Toronto), 2014","July 7, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","December 10, 2014",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","December 10, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","December 10, 2014",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","December 10, 2014",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","December 10, 2014",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","December 10, 2014",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","December 10, 2014",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","October 28, 2014",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR5,"Bible Baptist Temple (St. Thomas) Act (Tax Relief), 2014","October 28, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","June 4, 2015",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","June 4, 2015",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","June 3, 2015",Third Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","June 3, 2015",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","June 2, 2015",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","June 2, 2015",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","June 1, 2015",-,Consideration of a Bill,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","May 25, 2015",-,Consideration of a Bill,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","May 13, 2015",-,Ordered referred to Standing Committee pursuant to the Order of the House,Standing Committee on General Government
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","May 13, 2015",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","May 13, 2015",Second Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","May 12, 2015",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","May 12, 2015",-,Time allocated,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","May 6, 2015",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","April 22, 2015",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","April 16, 2015",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","March 10, 2015",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","December 9, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,6,"Infrastructure for Jobs and Prosperity Act, 2015","July 7, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","December 10, 2014",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","December 10, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","December 10, 2014",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","December 10, 2014",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","November 5, 2014",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","November 5, 2014",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","November 5, 2014",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","October 27, 2014",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR6,"Art Gallery of Guelph Act, 2014","October 27, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 11, 2014",Third Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 10, 2014",Third Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 10, 2014",Third Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 9, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 9, 2014",-,Reported as amended,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 8, 2014",-,Consideration of a Bill,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 4, 2014",-,Consideration of a Bill,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 2, 2014",-,Ordered referred to Standing Committee pursuant to the Order of the House,Standing Committee on Finance and Economic Affairs
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 2, 2014",Second Reading,Carried on division,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 1, 2014",Second Reading,Deferred vote,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","December 1, 2014",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","November 27, 2014",-,Time allocated,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","November 25, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","November 24, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","November 20, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","November 19, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","November 18, 2014",Second Reading,Debate,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,7,"Better Business Climate Act, 2014","July 7, 2014",First Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","December 11, 2014",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","December 10, 2014",Third Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","December 10, 2014",-,Ordered for Third Reading pursuant to the Order of the House,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","December 10, 2014",Second Reading,Carried,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","December 10, 2014",-,Motion to arrange proceedings,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","December 10, 2014",-,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","December 10, 2014",-,Reported without amendment,-
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","December 10, 2014",-,Consideration of a Bill,Standing Committee on Regulations and Private Bills
https://www.ola.org/en/legislative-business/bills/parliament-41/session-1,PR8,"Saint Paul University Act, 2014","October 29, 2014",-,Ordered referred to Standing Committee,Standing Committee on Regulations and Private Bills
